lat_bin,lon_bin,time_slot,total_count,dominant_category,dominance_gap,entropy,predicted_category,confidence_calibrated,correct,proba_other,proba_property,proba_violent,risk_score,city,confidence_tier
53.6,-1.94,1,4,property,0.0,0.6931472015900639,violent,0.788,False,0.0768,0.1352,0.788,78.8,West Yorkshire,medium
53.6,-1.94,3,4,property,0.5,0.562335165779739,violent,0.6785,False,0.0967,0.2249,0.6785,67.8,West Yorkshire,medium
53.6,-1.93,0,11,other,0.09090909090909091,1.0361987848192837,violent,0.7893,False,0.0766,0.1341,0.7893,78.9,West Yorkshire,medium
53.6,-1.93,1,20,violent,0.2,1.0296530140645737,violent,0.7869,True,0.0771,0.136,0.7869,78.7,West Yorkshire,medium
53.6,-1.93,2,20,violent,0.0,0.9489154358953991,violent,0.6037,True,0.0955,0.3007,0.6037,60.4,West Yorkshire,medium
53.6,-1.93,3,17,violent,0.0,1.0368263468339387,violent,0.6891,True,0.106,0.2049,0.6891,68.9,West Yorkshire,medium
53.6,-1.92,0,12,violent,0.08333333333333333,1.077556327066801,violent,0.7891,True,0.0767,0.1342,0.7891,78.9,West Yorkshire,medium
53.6,-1.92,1,9,violent,0.1111111111111111,1.0608569471580214,violent,0.7889,True,0.0768,0.1344,0.7889,78.9,West Yorkshire,medium
53.6,-1.92,2,11,violent,0.09090909090909091,0.6890092595109152,violent,0.7882,True,0.077,0.1348,0.7882,78.8,West Yorkshire,medium
53.6,-1.92,3,13,violent,0.15384615384615385,1.0579054247036734,violent,0.7887,True,0.0768,0.1345,0.7887,78.9,West Yorkshire,medium
53.6,-1.86,0,10,violent,0.3,0.8979457248567798,violent,0.7882,True,0.077,0.1348,0.7882,78.8,West Yorkshire,medium
